Place_Id,Place_Name,Category,City,Rating,Tags
160,Pasar Kebon Empring Bintaran,Pusat Perbelanjaan,Yogyakarta,0.4782608695652177,pasar kebon empring rupa salah satu objek wisata camat piyungan tawar kuliner tradisional sego nasi wader jangan lombok sego lele sego welut sego wiwit tengkleng sego tel geblek hingga dawet batok seruni harga tawar relatif murah mulai rp rp pasar kebon pring mulai buka kunjung wisatawan mei nama pasar kebon empring hampir keliling objek wisata sebut pohon bambu empring bahasa jawa lokasi sebut mulai jadi objek wisata awal banyak orang berswafoto jembatan kali gawe lokasi pasar kebon empring jembatan kali gawe resmi februari empat bulan kemudian warga tempat manfaat kembang jadi lokasi wisata tambah sarana prasarana tunjang wisata taman destinasi swafoto bale atas kali gawe pusat belanja
161,"Bukit Paralayang, Watugupit",Cagar Alam,Yogyakarta,0.7391304347826089,bukit paralayang parangtritis rupa tempat wisata yogyakarta tempat saji pandang pantai parangtritis atas bukit tinggi mdpl pandang matahari benam bukit paralayang parangtritis olahraga ekstrem paralayang wisatawan tertarikterdapat ahli damping awal bukit bukit biasa kemudian tahun buat landas beton pertama olahraga paralayang kemudian lanjut bangun fasilitas pendopo tangga area parkir tahun cagar alam
162,Kampung Wisata Dipowinatan,Budaya,Yogyakarta,0.5652173913043481,kampung wisata dipowinatan buah kampung kembang dinas pariwisata yogyakarta tuju pariwisata kampung sebut rupa salah satu sedang kembang perintah kota yogyakarta pepat kampung dipowinatan lurah camat mergangsan kota yogyakarta unggul utama tonjol kampung konsep live in rekreasi padu masyarakat sekaligus baur unsur budaya lokalitas masyarakat dalam kampung sebut unjung suguh beberapa fasilitas unik kunjung rumahrumah keluarga jawa kena pakai adat jawa tambah ada hibur seni sekaligus saji kuliner khas jawa budaya
163,Watu Mabur Mangunan,Cagar Alam,Yogyakarta,0.5652173913043481,kawasan tebing watu mabur bilang lama kenal masyarakat memang jadi potensi wisata kawasan mangun kembang rupa kawasan tebing watu mabur rupa kawasan kemah area kemah sendiri cukup luas tampung puluh tenda besar sekarang kawasan kemah jarang aktivitas kemah yogyakarta banyak spot kemah unjung tebing watu mabur lengkap coba beberapa spot foto sekarang sangat hits spot foto paling kenal ialah jalan raya landas pacu ujung tepat hadap jurang foto tempat seperti sedang di jalan ujung cagar alam
164,Pintoe Langit Dahromo,Cagar Alam,Yogyakarta,0.4782608695652177,pintu langit dahromo sedia bagai spot selfie hitz instagramable latar belakang panorama indah kota jogja istimewa adapun bagai spot foto sebut spot foto rumah bungabunga pintu langit gardu pandang bentuk love sayap capung pintu langit dahromo lokasi jl dahromo karang asem muntuk dlingo bantul daerah istimewa yogyakarta tepat di jalur wisata bukit belah selatan bukit lintang sewu capai pintu langit rute jalan lalu cukup mudah dekat wisata cagar alam
165,Green Village Gedangsari,Taman Hiburan,Yogyakarta,0.304347826086957,wisata green village gedangsari gunungkidul rupa wisata alam cukup takjub pesona alam upa hampar pohon hijau rindang udara sejuk bahkan sekarang hadir loh wahana flying fox panjang se asia tenggara datar tinggi unjung saksi panorama kota jogja klaten hingga kota solo beberapa giat libur senang laku libur green village gunungkidul panjang jalan setapak awal gerbang masuk hingga lokasi puncak tak perlu heran kalau banyak unjung berswafoto panjang jalan sebut ingat pesona alam asri sangat cocok jadi background berswafoto bareng keluarga teman bareng pasang banyak unjung bawa tongkat selfie bahkan pesawat drone rekam momen seru indah alam gunungkidul lalu jepret kamera taman hibur
166,Kebun Teh Nglinggo,Cagar Alam,Yogyakarta,0.5652173913043481,wisata kebun teh nglinggo satusatunya kebun teh yogyakarta benar kebun teh rupa tempat mata cahari duduk pagerhajo kemudian warga punya ide jadi bagai tempat wisata pesona alam kebun teh nglinggo jadi objek wisata cukup kenal kulon progo kebun teh nglinggo letak wilayah bukit toreh lokasi desa wisata nglinggo nglinggo barat pagerharjo samigaluh kabupaten kulon progo diy wisata tawar objek wisata upa hampar kebun teh luas hektare tinggi mdpl sana unjung lihat petik daun teh ikut panen daun teh kurang puas unjung naik hingga puncak kendeng gunung kukus manja pandang alam mikat mata udara sejuk gunung alami puncak sebut unjung saji pandang delapan gunung besar jogja jawa tengah unjung jajah kebun teh nglinggo jeep motor trail meski buka pukul wib kebun teh nglinggo jadi objek wisata buru sunrise unjung malam home stay untuk harga tiket masuk objek wisata kebun teh nglinggo besar rp per orang cagar alam
167,Geoforest Watu Payung Turunan,Cagar Alam,Yogyakarta,0.5652173913043481,buru indah matahari terbit tinggal domisili yogyakarta geoforest watu payung turun rupa tuju tepat indah matahari terbit panorama alam uni ornamen rupa padu sempurna saji geoforest watu payung turun tak potret obyek wisata pas sekadar santa nikmat indah pagi cagar alam
168,Pantai Timang,Bahari,Yogyakarta,0.7391304347826089,pantai timang objek wisata upa pantai wilayah jadi batas laut darat letak kabupaten gunungkidul daerah istimewa yogyakarta pantai timang rupa salah satu pantai yogyakarta pasir warna putih pantai timang letak pantai siung pantai sundak gunungkidul aksesn tuju pantai cukup sulit jalan arah pantai banyak aspal lokasi pantai cukup pencil uni pantai ialah buah pulau jadi habitat lobster laut seberang pantai bahari
169,Puncak Segoro,Cagar Alam,Yogyakarta,0.304347826086957,puncak segoro jadi destinasi wisata baru yogyakarta tawar saji pesona sunset pesona puncak segoro jogja sendiri lokasi pinggir pantai selatan yogyakarta beri nama puncak segoro lokasi atas laut lanscape pandang alam luar biasa upa tebing tinggi hadap laut kidul buat indah panorama saji istimewa cagar alam
170,Candi Borobudur,Budaya,Yogyakarta,0.7391304347826089,borobudur bahasa jawa translit candhi barabudhur buah candi buddha letak borobudur magelang jawa tengah indonesia candi letak kurang lebih km belah barat daya semarang km belah barat surakarta km belah barat laut yogyakarta candi bentuk stupa diri anut agama buddha mahayana tahun an masehi masa perintah wangsa syailendra borobudur candi kuil buddha besar dunia sekaligus salah satu monumen buddha besar dunianmonumen diri atas enam teras bentuk bujur sangkar atas tiga latar lingkar dinding hias panel relief asli arca buddha borobudur milik koleksi relief buddha lengkap banyak dunia stupa utama besar tetak tengah sekaligus mahkota bangun keliling tiga baris lingkar stupa lubang arca buddha tengah duduk sila posisi teratai sempurna mudra sikap tangan dharmachakra mudra putar roda dharmanmonumen rupa model alam semesta bangun bagai tempat suci mulia buddha sekaligus fungsi bagai tempat ziarah tuntun umat manusia alih alam nafsu duniawi tuju cerah bijaksana sesuai ajar buddha ziarah masuk lalu sisi timur mulai ritual dasar candi jalan lingkar bangun suci arah jarum jam terus naik unda ikut lalu tiga tingkat ranah kosmologi buddha tiga tingkat kmadhtu ranah hawa nafsu rupadhatu ranah wujud arupadhatu ranah tak wujud jalan ziarah jalan lalu rangkai lorong tangga saksi tak kurang panel relief indah ukir dinding pagar langkannmenurut buktibukti sejarah borobudur tinggal abad iring lemah pengaruh raja hindu buddha jawa mulai masuk pengaruh islam dunia mulai sadar bangun sejak temu sir thomas stamford raffles jabat bagai gubernur jenderal inggris atas jawa sejak itu borobudur alami rangkai upaya selamat pugar baik proyek pugar besar gelar kurun waktu hingga atas upaya perintah republik indonesia unesco kemudian situs sejarah masuk daftar situs waris duniaborobudur kini bagai tempat ziarah agama tiap tahun umat buddha datang seluruh indonesia mancanegara kumpul borobudur ingat trisuci waisak dunia pariwisata borobudur objek wisata tunggal indonesia paling banyak kunjung wisatawan budaya
171,Candi Ijo,Budaya,Yogyakarta,0.652173913043478,candi ijo bahasa jawa translit candhi ijo buah kompleks candi corak hindu kilometer arah tenggara candi ratu boko kirakira kilometer belah timur kota yogyakarta candi kira bangun kurun abad ke masehi zaman raja medang periode mataram budaya
172,Pantai Indrayanti,Bahari,Yogyakarta,0.5652173913043481,pantai indrayanti tawar indah alam takjub hampar pasir biru laut jadi pesona tiada pantai indrayanti rupa salah satu tempat wisata yogyakarta jadi rekomendasi wisatawan kamu rasa jenuh malioboro pantai jadi pilih bahari
173,Pantai Nglambor,Bahari,Yogyakarta,0.4782608695652177,pantai nglambor buah pantai eksotis letak lurah purwodadi camat tepus gunung kidul daerah istimewa yogyakarta lokasi persis belah barat pantai siung belah timur pantai jogan jarak kurang lebih km pusat kota jogja pantai tawar panorama pantai indah batu karang besar rupa kurakura persis depan teluknyanair laut jernih jadi unjung leluasa lihat karang rumput laut ikan bagai warna jaran aneka biota laut muka air unjung laku snorkeling renang pantai khawatir gulung ombak besar memang lokasi pantai telukseringkali unjung asal luar kota bahkan luar negeri turis belanda prancis singapura bahari
174,Pasar Beringharjo,Pusat Perbelanjaan,Yogyakarta,0.5652173913043481,pasar beringharjo bahasa jawa translit pasar beringharjo pasar tua nilai historis filosofis pisah keraton yogyakarta beringharjo milik makna harafiah hutan pohon beringin harap beri sejahtera warga yogyakarta pasar beringharjo letak jalan jenderal ahmad yani nomor yogyakarta banyak jenis barang beli pasar beringharjo mulai batik jajan pasar uang kuno pakai anak dewasa makan cepat saji bahan dasar jamu tradisional sembako hingga barang antik pusat belanja
175,Museum Ullen Sentalu,Budaya,Yogyakarta,0.7391304347826089,museum ullen sentalu bahasa jawa translit musiyum ulln sentalu letak camat pakem kaliurang kabupaten sleman daerah istimewa yogyakarta museum tampil budaya hidup bangsawan dinasti mataram kasunanan surakarta sultan yogyakarta praja mangkunegaran kadipaten pakualaman koleksi bermacammacam batik baik gaya yogyakarta maupun surakartanmuseum tampil tokoh rajaraja permaisuri bagai macam pakai kena baik acara formal maupun hari nnama ullen sentalu rupa akronim bahasa jawa ulating blencong sejatine tataraning lumaku arti nyala lampu blencong bagai tunjuk umat manusia lang titi hidup falsafah ambil buah lampu minyak tunjuk wayang kulit blencong rupa cahaya selalu gerak arah rang jalan hidup museum diri salah orang bangsawan yogyakarta kenal sangat dekat keluarga keraton surakarta yogyakartandi museum ullen sentalu tahu bagaimana leluhur jawa buat batik milik arti makna dalam tiap corak bagai sejarah kena budaya jawa masa mataram kuno hingga mataram islam segala atur museum bangun baik mampu buat unjung serap masa jawa kuno kagum budaya
176,Museum Gunung Merapi,Budaya,Yogyakarta,0.4782608695652177,museum gunung rapi bahasa jawa translit musiyum gunung rapi rupa museum sejarah yogyakarta tepat jln boyong dusun banteng desa hargobinangun camat pakem kabupaten sleman daerah istimewa yogyakarta lima kilometer kawasan objek wisata kaliurang museum gunung rapi resmi tanggal oktober menteri energi sumber daya mineral esdm purnomo yusgiantorondengan luas bangun diri atas tanah luas hektare museum depan lengkap taman area parkir plasa kenal masyarakat bagai museum gunungapi rapi semboyan rapi jendela bumi nmuseum gunung rapi jadi bagai sarana didik penyebarluasan informasi aspek kegunungapian khusus bencana geologi sifat rekreatifedukatif masyarakat luas tuju beri wawas paham aspek ilmiah maupun sosialbudaya lainlain kait gunungapi sumber bencana geologi museum gunungapi harap jadi solusi alternatif bagai sarana sangat penting potensial bagai pusat layan informasi kegunungapian upaya cerdas hidup masyarakat bagai media tingkat sadar waspada masyarakat manfaat ancam bahaya letus gunungapi bencana geologi budaya
177,Pantai Parangtritis,Bahari,Yogyakarta,0.5652173913043481,pantai parangtritis bahasa jawa translit pasisir parangtritis tempat wisata letak desa parangtritis kretek kabupaten bantul daerah istimewa yogyakarta jarak kurang lebih km pusat kota yogyakarta pantai bilang salah satu destinasi wisata kenal yogyakarta paling favorit wisatawan sejak lama bahkan pantai parangtritis jadi ikon pariwisata yogyakarta pantai parangtritis punya nilai simbolis rupa garis sifat magis hubung panggung krapyak keraton yogyakarta tugu yogyakarta gunung rapi kenal bagai garis imajiner yogyakartanpantai letak sisi timur pantai parangkusumo kenal wisatawan milik legenda lekat ratu kidul bagai kuasa laut selatan indah pantai rupa pantai cukup luas yogyakarta beda pantaipantai kawasan yogyakarta lai pantai gunungkidul ukur relatif kecil bahari
178,Goa Pindul,Cagar Alam,Yogyakarta,0.5652173913043481,gua pindul objek wisata upa gua letak desa bejiharjo camat karangmojo kabupaten gunungkidul gua pindul kenal cara susur gua laku naik ban pelampung atas alir sungai bawah tanah gua giat kenal istilah cave tubing cagar alam
179,Candi Ratu Boko,Budaya,Yogyakarta,0.652173913043478,situs ratu baka candi boko hanacaraka bahasa jawa candhi ratu baka situs purbakala rupa kompleks jumlah sisa bangun kirakira km belah selatan kompleks candi prambanan km belah timur kota yogyakarta km barat daya kota surakarta jawa tengah indonesia situs ratu boko letak buah bukit tinggi meter muka laut luas seluruh kompleks ha budaya
180,Pantai Depok Jogja,Bahari,Yogyakarta,0.3913043478260869,pantai depok bahasa jawa translit pasisir dhpok rupa objek wisata pantai letak camat kretek kabupaten bantul daerah istimewa yogyakarta tiga puluh kilometer belah selatan kota yogyakarta pantai kenal pasar ikan ikan rupa hasil tangkap nelayan pantai depok bahari
181,Pantai Sundak,Bahari,Yogyakarta,0.5652173913043481,pantai sundak rupa salah satu pantai indah gunung kidul tepat dekat pantai indrayanti pantai pasir putih memilii air bersih bening segar ombak pantai sundak sangat besar jadi main air pantai sundak harap berhatihati main air berjalanjalan tepi pantai nikmat indah pantai jalan tepi pantai jauh meter akan temu batubatu karang kecil jajar batubatu karang sebut tempat sembunyi hewanhewan laut kecil tetap berhatihati batu karang sebut tajam bahari
182,Hutan Mangrove Kulon Progo,Bahari,Yogyakarta,0.2173913043478257,sini kawasan wisata hutan mangrove kulon progo saji indah alam hutan mangrove beri pesona sendiri pantai glagah jadi primadona kulon progo letak lokasi hutan mangrove kulon progo sejati masuk kawasan pasir mendit camat ton kulon progo bahari
183,Jogja Bay Pirates Adventure Waterpark,Taman Hiburan,Yogyakarta,0.4782608695652177,jogja bay waterpark jogja bay bahasa jawa teluk ngayogya salah satu taman wisata air waterpark besar asia tenggara lokasi yogyakarta indonesia taman wisata air buka cara resmi desember taman hibur
184,Pantai Sepanjang,Bahari,Yogyakarta,0.4782608695652177,siapa sangka nyata yogyakarta punya kuta sendiri ialah pantai panjang salah satu pantai kabuaten gunungkidul daerah satu memang milik koleksi pantai cantik tak hitung jumlah bahkan pantai digadanggadang bagai kuta tempo doeloe memang pesona apa tawar pantai bahari
185,Pantai Krakal,Bahari,Yogyakarta,0.5652173913043481,pantai krakal rupa pantai strategis singgah nikmat panorama laut wisatawan cicip kuliner laut icon upa bangun bentuk ikan atas bukit sering jadi tempat foto bahari
